far,idr,thr
0.0029991625189876503,0.5734840698869476,-0.4273576200797585
0.003019951720402016,0.5755395683453237,-0.4281038860383602
0.00304088502567628,0.576978417266187,-0.42885532486546224
0.0030619634336906754,0.5778006166495375,-0.4296119724176743
0.0030831879502493534,0.578622816032888,-0.43037386480016
0.0031045595881283557,0.5808838643371017,-0.43114103836834133
0.0031260793671239557,0.5827338129496403,-0.43191352972964
0.0031477483141013176,0.5843782117163412,-0.43269137574525446
0.00316956746304349,0.5852004110996917,-0.43326937255861636
0.0031915378551007614,0.5856115107913669,-0.433643984153266
0.0032136605386403182,0.5868448098663926,-0.4340211924314448
0.003235936569296281,0.587667009249743,-0.4344010153924902
0.003258367010020087,0.5889003083247688,-0.43478347116052324
0.0032809529311311906,0.5897225077081192,-0.43516857798529296
0.003303695410368149,0.5913669064748202,-0.4355563542430438
0.003326595532940047,0.5928057553956835,-0.4359468184374027
0.003349654391578276,0.5932168550873587,-0.43627424253028085
0.003372873086588689,0.5934224049331963,-0.43637502650879556
0.0033962527259040853,0.593627954779034,-0.43647650908847546
0.003419794425137087,0.5940390544707091,-0.43657869511179126
0.003443499307633384,0.5940390544707091,-0.4366815894547826
0.0034673685045253167,0.5942446043165468,-0.4367851970272855
0.0034914031547858626,0.5948612538540596,-0.4368895227731723
0.0035156044052829833,0.5948612538540596,-0.43699457167058203
0.0035399734108343462,0.5954779033915725,-0.43720817627970526
0.0035645113342624426,0.596300102774923,-0.43758781444121814
0.0035892193464500534,0.5971223021582733,-0.43797008412874877
0.0036140986263961316,0.5977389516957863,-0.43835500358316487
0.0036391503612720707,0.598972250770812,-0.43874259117177394
0.0036643757464783332,0.5993833504624871,-0.43913286538919916
0.0036897759857015045,0.6,-0.4395258448582577
0.003715352290971728,0.6006166495375128,-0.4399215483308656
0.003741105882720533,0.6006166495375128,-0.4400474483257694
0.003767037989839089,0.6012332990750257,-0.44016612041889874
0.003793149849736817,0.6012332990750257,-0.4402856151076799
0.0038194427084004643,0.6018499486125385,-0.4404059380940729
0.0038459178204535353,0.6022610483042138,-0.4405270951195632
0.003872576449216173,0.602672147995889,-0.44064909196543306
0.003899419866765436,0.6030832476875643,-0.44077193445303936
0.003926449353995997,0.6034943473792395,-0.44097728307392725
0.003953666200681279,0.6036998972250771,-0.44119234388545686
0.003981071705534973,0.6041109969167523,-0.4414088954273152
0.004008667176273026,0.6045220966084276,-0.4416269480327489
0.0040364539296760486,0.6049331963001028,-0.4418465121066383
0.004064433291652128,0.605344295991778,-0.4420675981259795
0.00409260659730011,0.6057553956834533,-0.44234464838142873
0.004120975190973304,0.6069886947584789,-0.4428835026591171
0.004149540426343628,0.6076053442959918,-0.443426092096216
0.004178303666466218,0.6090441932168551,-0.4439724425836159
